LeadID,RepID,LeadSource,Industry,CompanySize,DateCreated,IsConverted
483,10,Organic Search,Healthcare,SMB,2025-04-14,0
484,12,Organic Search,Manufacturing,SMB,2025-12-12,1
485,17,Paid Social,Retail,Mid-Market,2025-10-01,0
486,6,Organic Search,Tech,SMB,2025-01-19,0
487,7,Cold Call,Manufacturing,SMB,2025-03-09,0
488,14,Webinar,Manufacturing,SMB,2025-08-29,0
489,13,Organic Search,Retail,Enterprise,2025-09-09,0
490,8,Webinar,Finance,SMB,2025-09-29,0
491,10,Organic Search,Finance,SMB,2025-12-11,0
492,9,Organic Search,Healthcare,Enterprise,2025-01-25,0
493,18,Cold Call,Tech,Enterprise,2025-10-29,0
494,2,Webinar,Healthcare,SMB,2025-09-09,0
495,5,Organic Search,Manufacturing,Mid-Market,2025-11-09,0
496,5,Paid Social,Finance,SMB,2025-06-17,0
497,6,Organic Search,Manufacturing,SMB,2025-12-17,0
498,19,Webinar,Manufacturing,SMB,2025-09-19,0
499,8,Organic Search,Finance,SMB,2025-06-02,0
500,16,Paid Social,Manufacturing,Enterprise,2025-11-26,0
501,13,Webinar,Manufacturing,SMB,2025-02-26,0
502,1,Cold Call,Tech,SMB,2025-02-28,0
503,20,Webinar,Healthcare,SMB,2025-07-01,0
504,17,Webinar,Tech,SMB,2025-10-19,0
505,7,Paid Social,Retail,Enterprise,2025-03-02,1
506,13,Cold Call,Tech,SMB,2025-08-21,1
507,4,Organic Search,Healthcare,Mid-Market,2025-06-06,1
508,4,Webinar,Tech,SMB,2025-08-08,0
509,6,Organic Search,Retail,SMB,2025-02-12,1
510,19,Webinar,Manufacturing,Mid-Market,2025-12-04,0
511,12,Paid Social,Manufacturing,Mid-Market,2025-03-02,0
512,7,Paid Social,Tech,SMB,2025-04-22,0
513,10,Organic Search,Retail,SMB,2025-08-28,0
514,19,Cold Call,Healthcare,Enterprise,2025-08-28,1
515,7,Organic Search,Retail,Mid-Market,2025-11-28,0
516,3,Organic Search,Tech,Enterprise,2025-08-16,0
517,13,Organic Search,Finance,Mid-Market,2025-09-23,1
518,13,Organic Search,Finance,SMB,2025-05-11,0
519,18,Cold Call,Retail,Enterprise,2025-06-06,0
520,20,Paid Social,Tech,SMB,2025-01-07,0
521,8,Organic Search,Retail,SMB,2025-02-04,1
522,9,Cold Call,Tech,Mid-Market,2025-03-25,0
523,7,Webinar,Healthcare,Enterprise,2025-10-16,0
524,1,Cold Call,Finance,Enterprise,2025-08-07,0
525,3,Webinar,Manufacturing,SMB,2025-08-17,0
526,13,Organic Search,Finance,SMB,2025-10-30,0
527,17,Webinar,Manufacturing,SMB,2025-04-28,0
528,1,Cold Call,Tech,Enterprise,2025-12-10,0
529,6,Cold Call,Manufacturing,Mid-Market,2025-10-14,0
530,6,Cold Call,Healthcare,SMB,2025-12-19,0
531,12,Paid Social,Tech,SMB,2025-07-29,0
532,13,Paid Social,Finance,SMB,2025-11-18,0
533,13,Cold Call,Finance,SMB,2025-03-22,0
534,15,Organic Search,Retail,SMB,2025-02-06,0
535,16,Cold Call,Manufacturing,Mid-Market,2025-08-19,0
536,11,Referral,Tech,SMB,2025-04-22,0
537,5,Paid Social,Manufacturing,Mid-Market,2025-05-22,1
538,4,Organic Search,Healthcare,Mid-Market,2025-12-28,0
539,3,Organic Search,Healthcare,SMB,2025-07-26,0
540,19,Organic Search,Retail,Mid-Market,2025-11-21,1
541,20,Organic Search,Tech,Mid-Market,2025-11-03,1
542,18,Organic Search,Tech,Mid-Market,2025-01-31,0
543,15,Organic Search,Manufacturing,Mid-Market,2025-03-28,0
544,9,Organic Search,Retail,Mid-Market,2025-06-11,0
545,17,Paid Social,Finance,SMB,2025-02-17,0
546,14,Webinar,Tech,SMB,2025-12-14,0
547,15,Webinar,Tech,Enterprise,2025-09-01,0
548,1,Organic Search,Tech,SMB,2025-01-30,0
549,3,Organic Search,Retail,Enterprise,2025-10-28,0
550,16,Paid Social,Healthcare,Mid-Market,2025-03-03,0
551,11,Organic Search,Finance,Enterprise,2025-12-25,1
552,12,Cold Call,Healthcare,SMB,2025-10-17,0
553,10,Paid Social,Manufacturing,Enterprise,2025-06-25,1
554,16,Paid Social,Tech,SMB,2025-12-10,1
555,8,Webinar,Manufacturing,SMB,2025-02-22,0
556,6,Webinar,Manufacturing,Enterprise,2025-05-04,1
557,12,Webinar,Tech,Enterprise,2025-01-07,1
558,8,Organic Search,Retail,Enterprise,2025-03-17,0
559,4,Webinar,Manufacturing,Enterprise,2025-07-25,1
560,8,Cold Call,Retail,Mid-Market,2025-12-06,0
561,18,Cold Call,Healthcare,SMB,2025-08-12,0
562,5,Webinar,Finance,Mid-Market,2025-09-07,0
563,9,Webinar,Finance,Enterprise,2025-02-16,0
564,4,Referral,Finance,Mid-Market,2025-06-14,0
565,17,Paid Social,Finance,Enterprise,2025-11-11,0
566,9,Paid Social,Retail,Enterprise,2025-03-30,0
567,1,Cold Call,Healthcare,Enterprise,2025-10-04,0
568,20,Webinar,Retail,SMB,2025-12-12,0
569,13,Referral,Manufacturing,Mid-Market,2025-08-16,0
570,16,Paid Social,Tech,SMB,2025-02-19,0
571,13,Paid Social,Manufacturing,Mid-Market,2025-12-16,0
572,14,Organic Search,Retail,Mid-Market,2025-04-21,0
573,3,Webinar,Manufacturing,Mid-Market,2025-07-29,0
574,6,Organic Search,Manufacturing,Mid-Market,2025-12-25,1
575,18,Cold Call,Manufacturing,Enterprise,2025-07-04,0
576,19,Webinar,Healthcare,Mid-Market,2025-03-29,0
577,5,Paid Social,Healthcare,Mid-Market,2025-12-09,0
578,15,Webinar,Tech,SMB,2025-08-28,0
579,2,Webinar,Finance,Mid-Market,2025-11-07,0
580,10,Organic Search,Retail,Enterprise,2025-07-20,0
581,18,Paid Social,Retail,SMB,2025-03-10,0
582,13,Referral,Healthcare,SMB,2025-01-21,0
583,5,Paid Social,Healthcare,SMB,2025-08-05,0
584,1,Cold Call,Tech,SMB,2025-07-05,0
585,1,Cold Call,Retail,Enterprise,2025-10-25,0
586,18,Organic Search,Retail,Enterprise,2025-09-07,0
587,15,Paid Social,Tech,Enterprise,2025-12-05,1
588,17,Organic Search,Tech,SMB,2025-12-20,0
589,11,Organic Search,Manufacturing,SMB,2025-06-10,0
590,17,Cold Call,Tech,Mid-Market,2025-10-19,0
591,13,Cold Call,Manufacturing,Enterprise,2025-03-11,0
592,1,Organic Search,Retail,SMB,2025-09-18,0
593,2,Webinar,Manufacturing,SMB,2025-06-21,0
594,9,Paid Social,Finance,Enterprise,2025-10-24,1
595,3,Webinar,Healthcare,SMB,2025-06-25,0
596,1,Paid Social,Manufacturing,Enterprise,2025-07-08,0
597,16,Organic Search,Finance,Mid-Market,2025-03-09,0
598,6,Webinar,Tech,SMB,2025-08-15,0
599,17,Cold Call,Tech,Enterprise,2025-05-07,0
600,5,Paid Social,Tech,Mid-Market,2025-10-09,0
601,5,Paid Social,Tech,SMB,2025-02-15,0
602,6,Organic Search,Finance,Mid-Market,2025-12-08,0
603,3,Paid Social,Healthcare,Mid-Market,2025-03-01,0
604,5,Organic Search,Manufacturing,SMB,2025-12-04,0
605,5,Cold Call,Healthcare,SMB,2025-08-24,0
606,10,Webinar,Manufacturing,SMB,2025-12-29,0
607,10,Webinar,Healthcare,SMB,2025-08-17,0
608,19,Organic Search,Finance,Mid-Market,2025-03-17,0
609,17,Webinar,Finance,SMB,2025-06-16,0
610,14,Paid Social,Tech,SMB,2025-02-20,0
611,9,Organic Search,Retail,Mid-Market,2025-11-03,0
612,14,Webinar,Finance,SMB,2025-10-11,0
613,1,Paid Social,Finance,SMB,2025-12-26,0
614,19,Organic Search,Tech,SMB,2025-11-19,0
615,13,Organic Search,Retail,Mid-Market,2025-05-02,1
616,13,Paid Social,Finance,SMB,2025-08-03,1
617,4,Organic Search,Finance,SMB,2025-05-03,0
618,1,Webinar,Healthcare,SMB,2025-10-02,0
619,17,Paid Social,Manufacturing,Enterprise,2025-10-21,0
620,8,Paid Social,Manufacturing,Mid-Market,2025-03-04,1
621,2,Organic Search,Healthcare,Mid-Market,2025-08-23,0
622,8,Webinar,Manufacturing,SMB,2025-01-16,0
623,7,Paid Social,Tech,SMB,2025-01-26,0
624,2,Paid Social,Retail,Mid-Market,2025-04-01,1
625,3,Webinar,Finance,Enterprise,2025-05-28,0
626,18,Organic Search,Manufacturing,Mid-Market,2025-11-25,0
627,12,Paid Social,Finance,SMB,2025-08-27,0
628,1,Cold Call,Healthcare,Enterprise,2025-06-04,0
629,12,Paid Social,Healthcare,Enterprise,2025-09-25,0
630,5,Organic Search,Manufacturing,Mid-Market,2025-03-25,0
631,17,Organic Search,Healthcare,Mid-Market,2025-10-26,0
632,16,Paid Social,Manufacturing,SMB,2025-08-10,0
633,15,Webinar,Tech,SMB,2025-10-30,0
634,15,Paid Social,Manufacturing,Mid-Market,2025-04-27,0
635,5,Organic Search,Healthcare,SMB,2025-01-08,0
636,14,Webinar,Tech,SMB,2025-11-22,0
637,2,Paid Social,Tech,SMB,2025-09-03,0
638,11,Paid Social,Manufacturing,SMB,2025-09-24,0
639,19,Cold Call,Finance,Enterprise,2025-03-12,0
640,7,Cold Call,Finance,Enterprise,2025-10-24,0
641,6,Cold Call,Healthcare,SMB,2025-08-31,0
642,2,Organic Search,Manufacturing,Mid-Market,2025-08-20,0
643,6,Webinar,Finance,SMB,2025-11-08,0
644,18,Organic Search,Manufacturing,SMB,2025-08-13,0
645,2,Organic Search,Finance,Mid-Market,2025-03-31,0
646,18,Organic Search,Tech,SMB,2025-08-14,0
647,15,Webinar,Manufacturing,Enterprise,2025-04-12,0
648,19,Cold Call,Finance,Enterprise,2025-07-06,0
649,2,Webinar,Retail,Enterprise,2025-01-17,0
650,20,Referral,Healthcare,SMB,2025-12-02,0
651,6,Organic Search,Healthcare,Enterprise,2025-11-12,0
652,1,Paid Social,Manufacturing,SMB,2025-03-13,0
653,15,Cold Call,Retail,Mid-Market,2025-07-25,0
654,10,Paid Social,Tech,SMB,2025-02-12,1
655,19,Organic Search,Healthcare,Enterprise,2025-09-04,0
656,17,Webinar,Manufacturing,SMB,2025-09-17,0
657,5,Referral,Healthcare,Enterprise,2025-10-01,0
658,4,Paid Social,Manufacturing,Enterprise,2025-10-23,0
659,10,Webinar,Retail,Mid-Market,2025-10-06,0
660,17,Cold Call,Finance,SMB,2025-05-16,0
661,10,Organic Search,Finance,Mid-Market,2025-06-15,0
662,17,Paid Social,Finance,Mid-Market,2025-01-12,0
663,20,Organic Search,Finance,Enterprise,2025-10-22,0
664,5,Organic Search,Tech,SMB,2025-05-12,0
665,2,Organic Search,Manufacturing,SMB,2025-02-08,0
666,6,Webinar,Tech,SMB,2025-02-01,0
667,2,Paid Social,Finance,Mid-Market,2025-12-20,0
668,13,Webinar,Finance,Mid-Market,2025-11-27,0
669,11,Organic Search,Retail,Mid-Market,2025-05-28,0
670,11,Organic Search,Healthcare,SMB,2025-12-22,0
671,16,Webinar,Finance,Mid-Market,2025-01-19,0
672,11,Paid Social,Tech,Mid-Market,2025-09-15,0
673,19,Webinar,Tech,Enterprise,2025-01-28,0
674,15,Organic Search,Tech,SMB,2025-10-02,0
675,16,Webinar,Retail,Mid-Market,2025-09-25,0
676,11,Paid Social,Tech,SMB,2025-07-20,0
677,16,Organic Search,Manufacturing,Enterprise,2025-08-24,1
678,8,Referral,Manufacturing,Mid-Market,2025-05-09,1
679,4,Webinar,Retail,Mid-Market,2025-01-22,0
680,8,Organic Search,Manufacturing,SMB,2025-03-18,0
681,4,Webinar,Retail,SMB,2025-09-20,0
682,3,Referral,Retail,Enterprise,2025-01-15,0
683,3,Paid Social,Retail,SMB,2025-10-13,0
684,18,Organic Search,Manufacturing,Mid-Market,2025-06-02,1
685,19,Paid Social,Finance,SMB,2025-12-06,0
686,19,Organic Search,Manufacturing,Mid-Market,2025-04-13,0
687,5,Paid Social,Retail,SMB,2025-07-03,0
688,18,Webinar,Healthcare,Mid-Market,2025-09-05,0
689,10,Referral,Manufacturing,SMB,2025-03-08,0
690,6,Paid Social,Healthcare,Enterprise,2025-04-26,0
691,1,Organic Search,Manufacturing,SMB,2025-10-29,0
692,5,Webinar,Retail,Mid-Market,2025-04-10,0
693,9,Organic Search,Manufacturing,Mid-Market,2025-04-11,0
694,12,Organic Search,Tech,SMB,2025-05-02,0
695,14,Cold Call,Tech,SMB,2025-05-24,0
696,2,Webinar,Retail,Mid-Market,2025-10-16,0
697,17,Webinar,Finance,SMB,2025-11-30,0
698,14,Webinar,Healthcare,Mid-Market,2025-12-29,1
699,13,Webinar,Manufacturing,Mid-Market,2025-09-18,0
700,9,Paid Social,Retail,Mid-Market,2025-03-16,0
701,15,Organic Search,Healthcare,Enterprise,2025-07-06,1
702,15,Cold Call,Manufacturing,Mid-Market,2025-05-15,0
703,11,Organic Search,Manufacturing,Enterprise,2025-11-01,0
704,16,Organic Search,Finance,SMB,2025-09-03,1
705,17,Organic Search,Healthcare,Mid-Market,2025-11-14,1
706,4,Organic Search,Manufacturing,SMB,2025-10-25,0
707,1,Paid Social,Finance,Enterprise,2025-11-06,1
708,8,Paid Social,Tech,Mid-Market,2025-09-05,0
709,17,Paid Social,Finance,SMB,2025-03-29,0
710,3,Webinar,Healthcare,Mid-Market,2025-04-17,0
711,20,Referral,Finance,SMB,2025-05-28,0
712,15,Webinar,Tech,Enterprise,2025-09-27,0
713,15,Paid Social,Tech,Mid-Market,2025-09-17,0
714,14,Organic Search,Healthcare,SMB,2025-02-06,0
715,14,Organic Search,Retail,SMB,2025-10-30,0
716,2,Referral,Finance,SMB,2025-03-13,0
717,13,Webinar,Healthcare,SMB,2025-11-24,0
718,14,Organic Search,Manufacturing,Mid-Market,2025-07-27,0
719,19,Webinar,Finance,Enterprise,2025-06-09,0
720,7,Cold Call,Tech,Mid-Market,2025-06-01,0
721,3,Organic Search,Finance,SMB,2025-11-15,0
722,15,Cold Call,Healthcare,SMB,2025-07-11,0
723,14,Cold Call,Retail,Mid-Market,2025-06-23,0
724,11,Organic Search,Retail,Mid-Market,2025-08-01,0
725,15,Paid Social,Manufacturing,Enterprise,2025-02-24,1
726,13,Webinar,Healthcare,Enterprise,2025-05-29,1
727,18,Cold Call,Finance,SMB,2025-04-20,0
728,6,Organic Search,Tech,Mid-Market,2025-03-27,1
729,3,Webinar,Finance,SMB,2025-01-17,0
730,19,Organic Search,Finance,Mid-Market,2025-09-07,0
731,15,Organic Search,Tech,SMB,2025-05-16,1
732,5,Paid Social,Manufacturing,Mid-Market,2025-04-03,0
733,10,Webinar,Retail,SMB,2025-07-16,0
734,7,Cold Call,Retail,Mid-Market,2025-10-02,0
735,17,Referral,Finance,Enterprise,2025-03-06,0
736,7,Webinar,Healthcare,SMB,2025-03-07,0
737,12,Webinar,Retail,Enterprise,2025-07-28,0
738,17,Organic Search,Manufacturing,SMB,2025-12-06,0
739,13,Webinar,Manufacturing,SMB,2025-10-16,0
740,20,Referral,Tech,SMB,2025-10-14,0
741,4,Organic Search,Healthcare,SMB,2025-07-10,0
742,10,Paid Social,Retail,Enterprise,2025-01-14,0
743,3,Referral,Healthcare,SMB,2025-06-07,0
744,9,Organic Search,Retail,SMB,2025-07-22,0
745,13,Organic Search,Tech,Mid-Market,2025-12-13,1
746,18,Referral,Healthcare,Enterprise,2025-06-26,0
747,15,Webinar,Healthcare,Mid-Market,2025-07-27,0
748,4,Organic Search,Retail,SMB,2025-05-30,0
749,15,Paid Social,Finance,SMB,2025-03-10,0
750,2,Cold Call,Retail,Enterprise,2025-08-27,0
751,15,Referral,Healthcare,SMB,2025-08-20,0
752,8,Webinar,Tech,SMB,2025-04-03,0
753,8,Referral,Tech,Enterprise,2025-05-20,1
754,17,Cold Call,Finance,Enterprise,2025-06-14,0
755,12,Webinar,Finance,Mid-Market,2025-10-25,0
756,19,Organic Search,Healthcare,SMB,2025-10-25,0
757,10,Organic Search,Finance,Enterprise,2025-01-09,0
758,9,Cold Call,Tech,Mid-Market,2025-09-20,0
759,5,Paid Social,Healthcare,SMB,2025-11-17,0
760,6,Organic Search,Finance,SMB,2025-09-03,0
761,20,Paid Social,Tech,SMB,2025-06-28,0
762,2,Referral,Finance,SMB,2025-08-07,0
763,13,Webinar,Tech,SMB,2025-05-08,0
764,6,Organic Search,Healthcare,SMB,2025-08-13,0
765,5,Cold Call,Tech,Mid-Market,2025-01-09,0
766,1,Organic Search,Manufacturing,SMB,2025-02-27,1
767,6,Referral,Retail,Mid-Market,2025-07-02,1
768,6,Cold Call,Tech,Mid-Market,2025-06-06,1
769,16,Webinar,Manufacturing,SMB,2025-03-18,0
770,4,Organic Search,Finance,Enterprise,2025-12-17,0
771,11,Paid Social,Retail,SMB,2025-10-18,0
772,9,Organic Search,Tech,Mid-Market,2025-11-24,0
773,3,Cold Call,Tech,SMB,2025-03-09,0
774,19,Webinar,Healthcare,SMB,2025-06-26,0
775,8,Webinar,Tech,Enterprise,2025-02-13,0
776,5,Paid Social,Retail,Mid-Market,2025-10-21,0
777,4,Webinar,Finance,Enterprise,2025-03-16,0
778,6,Organic Search,Healthcare,SMB,2025-07-20,1
779,2,Organic Search,Retail,Mid-Market,2025-11-27,0
780,20,Webinar,Tech,SMB,2025-01-02,0
781,11,Organic Search,Retail,SMB,2025-03-10,0
782,4,Organic Search,Retail,SMB,2025-09-10,0
783,15,Paid Social,Finance,Mid-Market,2025-06-12,1
784,6,Paid Social,Tech,SMB,2025-11-02,0
785,17,Organic Search,Manufacturing,Mid-Market,2025-12-01,0
786,6,Webinar,Healthcare,Enterprise,2025-12-21,0
787,19,Paid Social,Finance,SMB,2025-02-15,0
788,2,Paid Social,Healthcare,Mid-Market,2025-11-30,0
789,15,Organic Search,Tech,SMB,2025-02-19,0
790,11,Cold Call,Healthcare,Mid-Market,2025-01-12,0
791,8,Webinar,Retail,Mid-Market,2025-02-14,0
792,19,Webinar,Retail,SMB,2025-02-01,0
793,13,Webinar,Retail,SMB,2025-07-06,0
794,12,Paid Social,Manufacturing,Enterprise,2025-05-28,0
795,5,Webinar,Retail,Enterprise,2025-09-05,0
796,6,Organic Search,Retail,Mid-Market,2025-03-30,1
797,4,Organic Search,Tech,Mid-Market,2025-07-23,1
798,19,Webinar,Retail,Mid-Market,2025-07-22,0
799,20,Organic Search,Manufacturing,SMB,2025-04-19,0
800,1,Organic Search,Manufacturing,SMB,2025-05-11,0
801,20,Webinar,Finance,Mid-Market,2025-03-03,0
802,17,Webinar,Manufacturing,SMB,2025-02-25,1
803,12,Organic Search,Retail,Mid-Market,2025-04-27,1
804,15,Webinar,Healthcare,SMB,2025-08-01,1
805,1,Webinar,Finance,Enterprise,2025-02-22,0
806,14,Webinar,Manufacturing,Mid-Market,2025-06-03,0
807,6,Cold Call,Finance,SMB,2025-06-29,0
808,5,Referral,Tech,Mid-Market,2025-12-15,0
809,11,Webinar,Retail,SMB,2025-01-21,0
810,4,Referral,Retail,Mid-Market,2025-03-10,1
811,13,Cold Call,Finance,SMB,2025-07-12,0
812,11,Cold Call,Manufacturing,SMB,2025-07-23,0
813,3,Paid Social,Healthcare,SMB,2025-08-10,0
814,1,Webinar,Manufacturing,SMB,2025-10-09,0
815,6,Paid Social,Finance,Enterprise,2025-01-24,0
816,18,Organic Search,Manufacturing,SMB,2025-05-14,0
817,10,Webinar,Finance,Mid-Market,2025-05-10,0
818,5,Organic Search,Retail,Mid-Market,2025-09-17,0
819,10,Cold Call,Retail,SMB,2025-05-09,0
820,12,Organic Search,Retail,Mid-Market,2025-10-24,0
821,2,Cold Call,Finance,SMB,2025-05-30,0
822,13,Webinar,Retail,Mid-Market,2025-03-10,0
823,8,Referral,Tech,Enterprise,2025-10-12,0
824,2,Organic Search,Healthcare,Enterprise,2025-10-12,1
825,20,Webinar,Finance,SMB,2025-08-11,0
826,1,Paid Social,Retail,Mid-Market,2025-06-11,0
827,5,Paid Social,Tech,SMB,2025-12-31,0
828,9,Paid Social,Manufacturing,Mid-Market,2025-04-09,0
829,17,Webinar,Healthcare,SMB,2025-12-15,0
830,9,Organic Search,Healthcare,SMB,2025-09-18,0
831,11,Referral,Retail,SMB,2025-04-09,0
832,15,Paid Social,Finance,SMB,2025-01-13,0
833,6,Organic Search,Finance,Mid-Market,2025-04-11,0
834,3,Webinar,Tech,Mid-Market,2025-06-17,1
835,17,Cold Call,Finance,Enterprise,2025-01-12,0
836,5,Webinar,Retail,SMB,2025-04-28,0
837,12,Organic Search,Healthcare,SMB,2025-12-15,0
838,18,Webinar,Healthcare,Mid-Market,2025-10-06,0
839,14,Webinar,Healthcare,Mid-Market,2025-01-01,0
840,11,Paid Social,Retail,Mid-Market,2025-03-01,0
841,9,Cold Call,Manufacturing,Mid-Market,2025-03-06,0
842,2,Webinar,Retail,SMB,2025-08-21,0
843,12,Webinar,Healthcare,Mid-Market,2025-12-24,0
844,3,Paid Social,Healthcare,SMB,2025-07-10,0
845,3,Referral,Finance,SMB,2025-06-05,0
846,1,Webinar,Healthcare,SMB,2025-07-22,0
847,8,Organic Search,Tech,Enterprise,2025-06-24,0
848,8,Cold Call,Retail,SMB,2025-04-01,0
849,11,Webinar,Finance,SMB,2025-03-17,0
850,9,Webinar,Finance,Enterprise,2025-05-08,0
851,5,Webinar,Manufacturing,Enterprise,2025-02-08,1
852,14,Organic Search,Manufacturing,SMB,2025-07-01,1
853,3,Webinar,Healthcare,SMB,2025-10-16,0
854,5,Cold Call,Tech,SMB,2025-06-22,0
855,5,Organic Search,Tech,Mid-Market,2025-04-26,0
856,19,Referral,Finance,SMB,2025-10-29,0
857,14,Webinar,Retail,Mid-Market,2025-01-30,0
858,4,Organic Search,Manufacturing,SMB,2025-09-06,0
859,13,Webinar,Finance,Mid-Market,2025-12-28,0
860,10,Webinar,Manufacturing,Enterprise,2025-10-21,0
861,18,Organic Search,Manufacturing,Mid-Market,2025-01-16,1
862,8,Webinar,Tech,SMB,2025-06-05,0
863,8,Webinar,Finance,SMB,2025-01-29,0
864,7,Organic Search,Tech,Enterprise,2025-06-22,0
865,8,Organic Search,Tech,Mid-Market,2025-02-23,0
866,14,Paid Social,Finance,Mid-Market,2025-04-28,0
867,19,Paid Social,Retail,Mid-Market,2025-10-25,0
868,6,Webinar,Manufacturing,Mid-Market,2025-12-19,1
869,1,Paid Social,Tech,Mid-Market,2025-08-09,0
870,15,Webinar,Retail,Mid-Market,2025-10-30,0
871,1,Webinar,Healthcare,Mid-Market,2025-03-10,0
872,17,Paid Social,Finance,SMB,2025-04-28,0
873,1,Cold Call,Healthcare,SMB,2025-08-30,0
874,15,Cold Call,Healthcare,SMB,2025-04-29,1
875,2,Cold Call,Finance,Mid-Market,2025-01-22,0
876,14,Paid Social,Manufacturing,Mid-Market,2025-04-07,0
877,8,Organic Search,Retail,Mid-Market,2025-03-27,0
878,8,Organic Search,Healthcare,Mid-Market,2025-02-04,0
879,19,Organic Search,Healthcare,Mid-Market,2025-12-26,0
880,7,Webinar,Retail,Enterprise,2025-06-12,0
881,19,Organic Search,Healthcare,Mid-Market,2025-08-20,0
882,6,Organic Search,Finance,SMB,2025-07-18,0
883,6,Cold Call,Retail,Mid-Market,2025-01-25,0
884,3,Organic Search,Tech,SMB,2025-02-28,1
885,7,Organic Search,Tech,SMB,2025-07-04,1
886,19,Cold Call,Manufacturing,Mid-Market,2025-12-14,0
887,8,Cold Call,Healthcare,SMB,2025-03-19,1
888,10,Organic Search,Finance,SMB,2025-06-18,0
889,20,Paid Social,Retail,SMB,2025-05-13,1
890,15,Paid Social,Healthcare,Mid-Market,2025-03-23,0
891,15,Cold Call,Finance,SMB,2025-10-29,0
892,1,Referral,Finance,SMB,2025-09-02,1
893,20,Organic Search,Tech,SMB,2025-08-22,0
894,7,Paid Social,Tech,Mid-Market,2025-12-04,0
895,4,Webinar,Finance,Mid-Market,2025-06-07,0
896,6,Webinar,Healthcare,SMB,2025-07-01,0
897,1,Webinar,Retail,Enterprise,2025-01-25,0
898,5,Paid Social,Manufacturing,SMB,2025-08-04,0
899,1,Cold Call,Healthcare,SMB,2025-08-17,0
900,4,Cold Call,Finance,SMB,2025-05-31,0
901,2,Webinar,Retail,Enterprise,2025-03-12,0
902,10,Webinar,Manufacturing,SMB,2025-12-01,0
903,5,Paid Social,Finance,SMB,2025-01-17,0
904,10,Organic Search,Retail,Mid-Market,2025-10-26,1
905,1,Paid Social,Retail,SMB,2025-06-16,0
906,6,Organic Search,Manufacturing,SMB,2025-04-04,0
907,13,Webinar,Finance,Mid-Market,2025-11-11,0
908,15,Organic Search,Tech,SMB,2025-04-19,0
909,4,Organic Search,Healthcare,SMB,2025-04-14,0
910,13,Webinar,Manufacturing,Enterprise,2025-01-26,0
911,20,Organic Search,Healthcare,Mid-Market,2025-07-16,0
912,15,Organic Search,Manufacturing,SMB,2025-06-08,0
913,8,Paid Social,Tech,SMB,2025-10-02,1
914,5,Cold Call,Healthcare,Mid-Market,2025-07-14,1
915,15,Paid Social,Retail,SMB,2025-09-21,0
916,4,Paid Social,Retail,Mid-Market,2025-09-06,0
917,12,Organic Search,Healthcare,Enterprise,2025-08-28,0
918,13,Cold Call,Finance,SMB,2025-01-17,0
919,2,Paid Social,Retail,Mid-Market,2025-06-15,0
920,19,Webinar,Manufacturing,Mid-Market,2025-11-20,1
921,19,Paid Social,Finance,Mid-Market,2025-04-04,0
922,4,Paid Social,Manufacturing,Mid-Market,2025-10-31,0
923,4,Cold Call,Tech,SMB,2025-01-08,0
924,11,Organic Search,Retail,Mid-Market,2025-06-24,0
925,5,Organic Search,Tech,Mid-Market,2025-02-03,0
926,20,Webinar,Finance,SMB,2025-04-23,0
927,11,Organic Search,Manufacturing,SMB,2025-07-20,0
928,10,Referral,Retail,SMB,2025-07-23,0
929,8,Organic Search,Healthcare,Mid-Market,2025-11-26,0
930,6,Webinar,Tech,SMB,2025-06-14,0
931,6,Webinar,Retail,SMB,2025-04-05,0
932,8,Paid Social,Healthcare,Mid-Market,2025-05-29,0
933,15,Cold Call,Finance,SMB,2025-09-12,0
934,14,Paid Social,Healthcare,Enterprise,2025-01-14,0
935,11,Webinar,Finance,Enterprise,2025-07-22,0
936,12,Organic Search,Tech,Enterprise,2025-04-17,0
937,13,Referral,Healthcare,SMB,2025-06-02,0
938,8,Referral,Manufacturing,Mid-Market,2025-12-17,0
939,18,Paid Social,Manufacturing,SMB,2025-08-23,0
940,1,Organic Search,Manufacturing,SMB,2025-04-03,0
941,15,Organic Search,Finance,Enterprise,2025-01-27,1
942,8,Webinar,Healthcare,SMB,2025-12-24,0
943,11,Organic Search,Retail,SMB,2025-06-20,0
944,12,Cold Call,Healthcare,Mid-Market,2025-06-10,1
945,12,Paid Social,Healthcare,SMB,2025-01-17,0
946,4,Organic Search,Tech,SMB,2025-08-23,0
947,16,Cold Call,Retail,SMB,2025-09-21,0
948,4,Webinar,Manufacturing,SMB,2025-03-15,0
949,5,Cold Call,Finance,Mid-Market,2025-07-20,1
950,5,Webinar,Retail,Enterprise,2025-06-27,0
951,8,Cold Call,Manufacturing,Enterprise,2025-08-02,0
